1 -2 0 -1 -15 0 15 10 20 0
1 -2 0 -1 0 0 15 10 20 0
1 -3 0 -1 -16 0 15 10 20 0
1 16 16 1 -2 0 15 10 20 0
1 2 2 0 -6 0 15 20 10 0
1 1 1 0 -9 0 15 20 10 0
1 -5 0 -1 -18 0 15 20 10 0
1 0 0 0 -8 0 15 20 10 0
1 -3 0 -1 -11 0 15 10 20 0
1 6 6 0 -12 0 15 10 20 0
1 -6 0 -1 -26 0 15 20 10 0
1 26 26 1 11 11 15 20 10 0
1 -5 0 -1 -24 0 15 20 10 0
1 14 14 0 7 7 15 10 20 0
1 0 0 0 8 8 15 10 20 0
1 0 0 0 10 10 15 10 20 0
1 0 0 0 -18 0 15 10 20 0
1 6 6 0 0 0 15 20 10 0
1 6 6 0 -5 0 15 20 10 0
1 5 5 0 -9 0 15 20 10 0
1 -10 0 -1 -29 0 15 20 10 0
1 -6 0 -1 -9 0 15 10 20 0
1 9 9 0 10 10 15 10 20 0
1 -4 0 -1 -17 0 15 20 10 0
1 15 15 1 6 6 15 20 10 0
1 12 12 0 -2 0 15 20 10 0
1 3 3 0 0 0 15 10 20 0
1 -5 0 -1 -8 0 15 10 20 0
1 14 14 0 10 10 15 10 20 0
1 -3 0 -1 -24 0 15 10 20 0
1 -6 0 -1 -20 0 15 20 10 0
1 -5 0 -1 -20 0 15 20 10 0
1 -4 0 -1 9 9 15 43 49 0
1 -7 0 -1 -14 0 15 43 49 0
1 -7 0 -1 -31 0 15 49 43 0
1 -6 0 -1 -11 0 15 43 49 0
1 12 12 0 1 1 15 36 49 0
1 -5 0 -1 -21 0 15 36 49 0
1 10 10 0 -6 0 15 36 49 0
1 -4 0 -1 -16 0 15 49 43 0
1 -5 0 -1 -22 0 15 43 49 0
1 -8 0 -1 -20 0 15 43 49 0
1 -3 0 -1 -4 0 15 49 36 0
1 -5 0 -1 -18 0 15 49 36 0
1 -4 0 -1 -3 0 15 43 49 0
1 4 4 0 -4 0 15 43 49 0
1 -3 0 -1 -11 0 15 49 43 0
1 -1 0 -1 -16 0 15 49 43 0
1 2 2 0 4 4 15 49 35 0
1 -3 0 -1 -21 0 15 49 35 0
1 10 10 0 3 3 15 49 35 0
1 -1 0 -1 9 9 15 49 35 0
1 -1 0 -1 -2 0 15 49 9 0
1 -1 0 -1 -9 0 15 35 49 0
1 19 19 1 -8 0 15 35 49 0
1 -7 0 -1 -1 0 15 35 49 0
1 -5 0 -1 -12 0 15 49 49 0
1 6 6 0 4 4 15 49 49 0
1 -5 0 -1 -3 0 15 49 41 0
1 0 0 0 9 9 15 49 41 0
1 -5 0 -1 -12 0 15 25 49 0
1 -5 0 -1 -2 0 15 25 49 0
1 -2 0 -1 -11 0 15 25 49 0
1 -3 0 -1 -11 0 15 49 5 0
1 -3 0 -1 0 0 15 49 5 0
1 -2 0 -1 -8 0 15 49 36 0
1 -2 0 -1 -8 0 15 7 49 0
1 -3 0 -1 -3 0 15 7 49 0
1 -8 0 -1 -15 0 15 36 49 0
1 -9 0 -1 -5 0 15 36 49 0
1 -5 0 -1 -17 0 15 49 22 0
1 4 4 0 -18 0 15 22 49 0
1 -5 0 -1 7 7 15 22 49 0
1 -2 0 -1 4 4 15 12 29 0
1 -1 0 -1 -2 0 15 12 29 0
1 -4 0 -1 1 1 15 12 12 0
1 -5 0 -1 -14 0 15 12 12 0
1 -7 0 -1 -6 0 15 49 9 0
1 0 0 0 -22 0 15 49 9 0
1 -1 0 -1 -13 0 15 49 9 0
1 1 1 0 -1 0 15 49 9 0
1 -7 0 -1 -12 0 15 9 49 0
1 -5 0 -1 -16 0 15 9 49 0
1 -2 0 -1 6 6 15 49 7 0
1 0 0 0 8 8 15 49 7 0
1 0 0 0 8 8 15 47 12 0
1 -5 0 -1 -9 0 15 47 12 0
1 -5 0 -1 -5 0 15 47 12 0
1 -5 0 -1 -1 0 15 47 12 0
1 -9 0 -1 -21 0 15 9 49 0
1 -3 0 -1 -2 0 15 9 49 0
1 0 0 0 -8 0 15 33 47 0
1 -3 0 -1 -6 0 15 33 47 0
1 -1 0 -1 -7 0 15 33 47 0
1 -5 0 -1 -10 0 15 33 47 0
1 -2 0 -1 -8 0 15 47 37 0
1 -5 0 -1 2 2 15 47 37 0
1 -7 0 -1 -3 0 15 33 47 0
1 -3 0 -1 -3 0 15 33 47 0
1 -3 0 -1 3 3 15 33 47 0
1 -5 0 -1 -15 0 15 47 44 0
1 -2 0 -1 -9 0 15 47 44 0
1 5 5 0 -4 0 15 47 44 0
1 -5 0 -1 -1 0 15 21 49 0
1 0 0 0 3 3 15 49 14 0
1 -1 0 -1 0 0 15 49 21 0
1 -4 0 -1 2 2 15 41 43 0
1 1 1 0 2 2 15 41 43 0
1 -4 0 -1 -15 0 15 41 43 0
1 4 4 0 -1 0 15 43 41 0
1 -3 0 -1 7 7 15 43 41 0
1 -2 0 -1 -5 0 15 43 41 0
1 -5 0 -1 13 13 15 49 12 0
1 0 0 0 6 6 15 14 49 0
1 -4 0 -1 -17 0 15 14 49 0
1 17 17 1 2 2 15 14 49 0
1 1 1 0 7 7 15 12 49 0
1 -2 0 -1 -9 0 15 12 49 0
1 -5 0 -1 -14 0 15 43 49 0
1 -1 0 -1 -1 0 15 43 49 0
1 -6 0 -1 -7 0 15 43 49 0
1 1 1 0 -3 0 15 49 49 0
1 15 15 1 4 4 15 49 49 0
1 -3 0 -1 -6 0 15 49 49 0
1 -3 0 -1 2 2 15 49 43 0
1 -4 0 -1 -14 0 15 49 43 0
1 7 7 0 6 6 15 49 43 0
1 4 4 0 10 10 15 43 49 0
1 -6 0 -1 -11 0 15 43 49 0
1 -1 0 -1 -7 0 15 12 49 0
1 0 0 0 -15 0 15 12 49 0
1 2 2 0 5 5 15 12 49 0
1 -5 0 -1 -22 0 15 12 49 0
1 10 10 0 9 9 15 49 21 0
1 -3 0 -1 -14 0 15 49 21 0
1 -2 0 -1 3 3 15 49 21 0
1 -1 0 -1 -5 0 15 12 12 0
1 -3 0 -1 -11 0 15 12 12 0
1 -5 0 -1 11 11 15 40 12 0
1 1 1 0 -1 0 15 12 47 0
1 -1 0 -1 6 6 15 12 47 0
1 -2 0 -1 2 2 15 12 47 0
1 -5 0 -1 -7 0 15 12 49 0
1 -5 0 -1 -17 0 15 12 49 0
1 -3 0 -1 8 8 15 12 49 0
1 -5 0 -1 -21 0 15 12 49 0
1 13 13 0 8 8 15 49 21 0
1 13 13 0 4 4 15 12 47 0
1 -1 0 -1 -15 0 15 12 47 0
1 0 0 0 -5 0 15 12 47 0
1 0 0 0 0 0 15 9 49 0
1 -2 0 -1 2 2 15 49 43 0
1 -2 0 -1 0 0 15 49 12 0
1 -1 0 -1 -14 0 15 49 21 0
1 8 8 0 -4 0 15 49 21 0
1 0 0 0 8 8 15 49 21 0
1 22 22 1 -2 0 15 49 17 0
1 -4 0 -1 -21 0 15 49 17 0
1 -4 0 -1 -5 0 15 17 49 0
1 -3 0 -1 -15 0 15 17 49 0
1 -5 0 -1 13 13 15 47 49 0
1 4 4 0 -9 0 15 47 49 0
1 7 7 0 6 6 15 47 49 0
1 -5 0 -1 -12 0 15 47 49 0
1 -2 0 -1 -9 0 15 47 49 0
1 -5 0 -1 -8 0 15 47 49 0
1 -5 0 -1 -32 0 15 47 49 0
1 -1 0 -1 -2 0 15 49 47 0
1 0 0 0 -18 0 15 49 47 0
1 -5 0 -1 -25 0 15 36 12 0
1 7 7 0 -7 0 15 12 40 0
1 -2 0 -1 -11 0 15 12 40 0
1 -10 0 -1 -2 0 15 41 36 0
1 -1 0 -1 -6 0 15 41 36 0
1 -5 0 -1 -3 0 15 36 41 0
1 -5 0 -1 7 7 15 36 41 0
1 -4 0 -1 -8 0 15 49 16 0
1 2 2 0 -5 0 15 49 16 0
1 4 4 0 2 2 15 49 16 0
1 -10 0 -1 -12 0 15 49 49 0
1 -5 0 -1 -1 0 15 49 49 0
1 -5 0 -1 -23 0 15 49 49 0
1 -5 0 -1 8 8 15 16 49 0
1 -3 0 -1 -3 0 15 49 9 0
1 4 4 0 -10 0 15 49 9 0
1 -3 0 -1 -13 0 15 12 16 0
1 -1 0 -1 -14 0 15 12 16 0
1 28 28 1 12 12 15 16 12 0
1 -5 0 -1 -25 0 15 16 12 0
1 -5 0 -1 -29 0 15 16 12 0
1 -7 0 -1 -4 0 15 40 12 0
1 -6 0 -1 2 2 15 40 12 0
1 -4 0 -1 -4 0 15 40 12 0
1 0 0 0 -13 0 15 40 12 0
1 -2 0 -1 -3 0 15 12 12 0
1 -2 0 -1 -6 0 15 12 16 0
1 -3 0 -1 1 1 15 12 16 0
1 0 0 0 4 4 15 12 12 0
1 -2 0 -1 -9 0 15 12 12 0
1 11 11 0 12 12 15 16 12 0
1 -4 0 -1 3 3 15 16 12 0
1 -3 0 -1 7 7 15 16 12 0
1 -5 0 -1 -21 0 15 16 12 0
1 0 0 0 14 14 15 16 12 0
1 -3 0 -1 -6 0 15 16 12 0
1 3 3 0 3 3 15 12 14 0
1 -3 0 -1 1 1 15 12 14 0
1 -6 0 -1 -23 0 15 17 12 0
1 -8 0 -1 -26 0 15 17 12 0
1 -5 0 -1 3 3 15 17 12 0
1 -5 0 -1 -6 0 15 17 12 0
1 -5 0 -1 -13 0 15 12 14 0
1 -3 0 -1 1 1 15 12 14 0
1 -4 0 -1 -19 0 15 12 14 0
1 -1 0 -1 -10 0 15 12 14 0
1 0 0 0 -6 0 15 12 41 0
1 -5 0 -1 -5 0 15 12 41 0
1 -1 0 -1 -13 0 15 12 40 0
1 1 1 0 9 9 15 41 12 0
1 0 0 0 1 1 15 41 12 0
1 2 2 0 -15 0 15 12 41 0
1 -6 0 -1 -18 0 15 12 41 0
1 3 3 0 -5 0 15 12 36 0
1 2 2 0 -9 0 15 12 36 0
1 -2 0 -1 -13 0 15 41 12 0
1 -4 0 -1 -16 0 15 41 12 0
1 -1 0 -1 -5 0 15 12 12 0
1 12 12 0 5 5 15 12 12 0
1 -5 0 -1 -11 0 15 37 12 0
1 -7 0 -1 -5 0 15 37 12 0
1 12 12 0 8 8 15 12 37 0
1 -2 0 -1 -13 0 15 12 37 0
1 -3 0 -1 9 9 15 47 12 0
1 4 4 0 7 7 15 12 16 0
1 -4 0 -1 5 5 15 12 16 0
1 1 1 0 -15 0 15 12 16 0
1 -3 0 -1 -6 0 15 12 16 0
1 -11 0 -1 -32 0 15 17 12 0
1 -5 0 -1 -16 0 15 17 12 0
1 3 3 0 0 0 15 37 12 0
1 -5 0 -1 -8 0 15 37 12 0
1 -2 0 -1 -4 0 15 11 12 0
1 -5 0 -1 -14 0 15 11 12 0
1 -4 0 -1 -10 0 15 12 12 0
1 -4 0 -1 -8 0 15 12 12 0
1 -1 0 -1 -10 0 15 12 37 0
1 -3 0 -1 -21 0 15 12 37 0
1 -2 0 -1 1 1 15 12 40 0
1 -5 0 -1 -2 0 15 12 40 0
1 -4 0 -1 1 1 15 35 12 0
1 -2 0 -1 -10 0 15 35 12 0
1 1 1 0 -8 0 15 29 12 0
1 5 5 0 3 3 15 29 12 0
1 -4 0 -1 -14 0 15 29 12 0
1 -4 0 -1 -2 0 15 29 12 0
1 1 1 0 -4 0 15 12 29 0
1 1 1 0 -5 0 15 12 29 0
1 15 15 1 6 6 15 12 29 0
1 -3 0 -1 -19 0 15 12 29 0
1 1 1 0 -9 0 15 12 17 0
1 -3 0 -1 -8 0 15 12 17 0
1 -2 0 -1 -5 0 15 12 17 0
1 0 0 0 -17 0 15 17 12 0
1 0 0 0 -1 0 15 17 12 0
1 10 10 0 12 12 15 12 36 0
1 4 4 0 -5 0 15 12 36 0
1 2 2 0 6 6 15 12 36 0
1 -4 0 -1 -10 0 15 12 17 0
1 -7 0 -1 -32 0 15 17 12 0
1 12 12 0 1 1 15 12 13 0
1 -2 0 -1 -6 0 15 12 13 0
1 -2 0 -1 -18 0 15 12 13 0
1 25 25 1 14 14 15 12 13 0
1 -8 0 -1 -14 0 15 17 12 0
1 -5 0 -1 -20 0 15 17 12 0
1 19 19 1 6 6 15 17 12 0
1 -7 0 -1 -24 0 15 17 12 0
1 -2 0 -1 -16 0 15 12 17 0
1 13 13 0 3 3 15 12 17 0
1 -5 0 -1 -13 0 15 29 12 0
1 -11 0 -1 -13 0 15 29 12 0
1 -2 0 -1 -3 0 15 29 12 0
1 -5 0 -1 -6 0 15 29 12 0
1 0 0 0 -8 0 15 17 12 0
1 3 3 0 9 9 15 17 12 0
1 -1 0 -1 -4 0 15 12 17 0
1 -5 0 -1 1 1 15 12 17 0
1 -5 0 -1 -8 0 15 12 17 0
1 -4 0 -1 -2 0 15 17 12 0
1 9 9 0 2 2 15 17 12 0
1 17 17 1 14 14 15 17 12 0
1 -2 0 -1 -3 0 15 17 12 0
1 0 0 0 -6 0 15 12 4 0
1 0 0 0 1 1 15 12 4 0
1 -3 0 -1 -23 0 15 12 4 0
1 -2 0 -1 -1 0 15 12 17 0
1 -1 0 -1 -4 0 15 12 17 0
1 -5 0 -1 -12 0 15 41 12 0
1 -5 0 -1 -7 0 15 41 12 0
1 -3 0 -1 -16 0 15 41 12 0
1 -3 0 -1 -18 0 15 12 35 0
1 -3 0 -1 -9 0 15 12 35 0
1 -1 0 -1 -15 0 15 40 12 0
1 1 1 0 -14 0 15 40 12 0
1 -1 0 -1 -13 0 15 12 41 0
1 -1 0 -1 -9 0 15 12 41 0
1 -3 0 -1 -9 0 15 12 41 0
1 -2 0 -1 -21 0 15 12 41 0
1 12 12 0 1 1 15 12 41 0
1 -5 0 -1 -17 0 15 12 41 0
1 -4 0 -1 -14 0 15 41 12 0
1 -3 0 -1 0 0 15 41 12 0
1 16 16 1 -1 0 15 41 12 0
1 -2 0 -1 5 5 15 29 12 0
1 -4 0 -1 6 6 15 29 12 0
1 3 3 0 -7 0 15 29 12 0
1 -5 0 -1 -17 0 15 29 12 0
1 -5 0 -1 -8 0 15 12 12 0
1 -14 0 -1 -18 0 15 12 12 0
1 -5 0 -1 7 7 15 40 12 0
1 -1 0 -1 -2 0 15 40 12 0
1 -5 0 -1 -20 0 15 43 12 0
1 -1 0 -1 6 6 15 43 12 0
1 -2 0 -1 -2 0 15 12 43 0
1 -4 0 -1 -11 0 15 12 43 0
1 -5 0 -1 -15 0 15 12 43 0
1 -3 0 -1 -2 0 15 12 43 0
1 4 4 0 -1 0 15 43 12 0
1 -5 0 -1 -13 0 15 43 12 0
1 -3 0 -1 -3 0 15 43 12 0
1 -3 0 -1 -12 0 15 43 12 0
1 8 8 0 0 0 15 12 43 0
1 27 27 1 11 11 15 12 43 0
1 -3 0 -1 -3 0 15 12 43 0
1 -3 0 -1 8 8 15 43 12 0
1 -4 0 -1 -3 0 15 43 12 0
1 -2 0 -1 -15 0 15 43 12 0
1 3 3 0 13 13 15 12 38 0
1 -2 0 -1 0 0 15 12 38 0
1 -8 0 -1 2 2 15 36 12 0
1 -8 0 -1 -14 0 15 36 12 0
1 5 5 0 -5 0 15 12 38 0
1 -1 0 -1 0 0 15 12 38 0
1 -5 0 -1 -1 0 15 12 12 0
1 -5 0 -1 -8 0 15 12 12 0
1 -7 0 -1 -14 0 15 12 12 0
1 -10 0 -1 -24 0 15 12 12 0
1 -4 0 -1 2 2 15 38 12 0
1 -2 0 -1 -18 0 15 38 12 0
1 -3 0 -1 -20 0 15 38 12 0
1 4 4 0 0 0 15 38 12 0
1 0 0 0 1 1 15 38 12 0
1 -4 0 -1 -12 0 15 12 11 0
1 8 8 0 6 6 15 12 11 0
1 -2 0 -1 -17 0 15 12 11 0
1 -4 0 -1 -1 0 15 11 12 0
